"set_num","name","year","theme_id"
"853393-1","Friends Picture Frame",2012,494
"853430-1","Superman Key Chain",2012,503
"8827-0","Minifigure Series 6 [Random Bag]",2012,541
"8827-11","Surgeon - Complete Set",2012,541
"8827-14","Butcher - Complete Set",2012,541
"8827-17","Collectable Minifigures - LEGO Minifigures Series 6 - Complete",2012,541
"8827-3","Sleepyhead - Complete Set",2012,541
"8827-6","Flamenco Dancer - Complete Set",2012,541
"8827-9","Leprechaun - Complete Set",2012,541
"8831-10","Jungle Boy - Complete Set",2012,542
"8831-13","Viking Woman - Complete Set",2012,542
"8831-16","Grandma Visitor - Complete Set",2012,542
"8831-2","Aztec Warrior - Complete Set",2012,542
"8831-5","Ocean King - Complete Set",2012,542
"8831-8","Galaxy Patrol - Complete Set",2012,542
"8833-1","Evil Robot - Complete Set",2012,543
"8833-12","DJ - Complete Set",2012,543
"8833-15","Pirate Captain - Complete Set",2012,543
"8833-18","Minifigure Series 8 (Box of 60)",2012,543
"8833-4","Cowgirl - Complete Set",2012,543
"8833-7","Downhill Skier - Complete Set",2012,543
"8909-0","Team GB Minifigures [Random Bag]",2012,546
"8909-18","Team GB Minifigures - Sealed Box",2012,546
"8909-4","Judo Fighter - Team GB Complete Set with Stand and Accessories",2012,546
"8909-7","Wondrous Weightlifter - Team GB Complete Set with Stand and Accessories",2012,546
"9004889-1","Ninjago Lasha Watch Set",2012,501
"9094-1","Star Striker",2012,112
"9218-1","Wild Animals Set",2012,516
"9390-1","Mini Tow Truck",2012,1
"9393-1","Tractor",2012,5
"9396-1","Helicopter",2012,5
"9440-1","Venomari Shrine",2012,435
"9443-1","Rattlecopter",2012,435
"9446-1","Destiny's Bounty",2012,435
"9449-1","Ultra Sonic Raider",2012,435
"9456-1","Spinner Battle Arena",2012,435
"9462-1","The Mummy",2012,558
"9465-1","The Zombies",2012,558
"9468-1","The Vampyre Castle",2012,558
"9471-1","Uruk-hai Army",2012,568
"9474-1","The Battle of Helm’s Deep",2012,568
"9479-1","Ivan Mater",2012,269
"9483-1","Agent Mater’s Escape",2012,269
"9486-1","Oil Rig Escape",2012,269
"9490-1","Droid Escape",2012,169
"9493-1","X-wing Starfighter",2012,169
"9496-1","Desert Skiff",2012,169
"9499-1","Gungan Sub",2012,166
"9509-10","Advent Calendar 2012, Star Wars (Day 9) - Imperial Officer",2012,225
"9509-13","Advent Calendar 2012, Star Wars (Day 12) - Hoth Rebel Trooper",2012,225
"9509-16","Advent Calendar 2012, Star Wars (Day 15) - Snowtrooper",2012,225
"9509-19","Advent Calendar 2012, Star Wars (Day 18) - Rebel Scout Trooper",2012,225
"9509-21","Advent Calendar 2012, Star Wars (Day 20) - General Grievous Starfighter",2012,225
"9509-24","Advent Calendar 2012, Star Wars (Day 23) - Snowman R2-D2",2012,225
"9509-4","Advent Calendar 2012, Star Wars (Day 3) - Gungan Battle Depot",2012,225
"9509-7","Advent Calendar 2012, Star Wars (Day 6) - Battle Droid Security",2012,225
"9515-1","Malevolence",2012,165
"9526-1","Palpatine’s Arrest",2012,168
"9553-1","Jay ZX",2012,435
"9556-1","Bytar",2012,435
"9561-1","Kai ZX",2012,435
"9564-1","Snappa",2012,435
"9569-1","Spitta",2012,435
"9572-1","NRG Cole",2012,435
"9579-1","Starter Set",2012,435
"9657-1","FIRST LEGO League Challenge 2012 - Senior Solutions",2012,398
"9676-1","TIE Interceptor & Death Star",2012,176
"9679-1","AT-ST & Endor",2012,177
"9780756690168-1","DK Ultimate Sticker Collection-Ninjago",2012,497
"9780756693824-1","DK Readers Level 3: Friends: Friends Forever",2012,497
"9781409312840-1","City: Crooks on the Loose!",2012,497
"991751-1","MINDSTORMS Energy Parts Pack",2012,525
"comcon019-1","Darth Maul’s Sith Infiltrator - Mini - San Diego Comic-Con 2012 Exclusive",2012,158
"comcon022-1","Super Heroes Unite - Bizarro - San Diego Comic-Con 2012 Exclusive",2012,486
"comcon025-1","Shadow Leonardo - New York Comic-Con 2012 Exclusive",2012,570
"Elizabeth-1","LEGO Store Grand Opening Exclusive Set, Jersey Gardens, Elizabeth, NJ",2012,408
"lwp05-1","LEGO World Denmark Puzzle Promo 2012",2012,301
"Nashville-1","LEGO Store Grand Opening Exclusive Set, Opry Mills, Nashville, TN",2012,408
"Peabody-1","LEGO Store Grand Opening Exclusive Set, Northshore Mall, Peabody, MA",2012,408
"SoOuest-1","LEGO Store Grand Opening Exclusive Set, So Ouest, Levallois-Perret, France",2012,408
"TRUSHIELD-2","Superman Shield",2012,489
"Wauwatosa-1","LEGO Store Grand Opening Exclusive Set, Mayfair, Wauwatosa, WI",2012,408
"10234-1","Sydney Opera House",2013,276
"10237-1","The Tower of Orthanc",2013,568
"10500-1","Horse Stable",2013,632
"10503-1","Circus Show",2013,632
"10506-1","Train Accessory Set",2013,634
"10509-1","Dusty and Chug",2013,627
"10512-1","Jake's Treasure Hunt",2013,638
"10515-1","Ariel's Undersea Castle",2013,640
"10519-1","Garbage Truck",2013,632
"10552-1","Creative Cars",2013,632
"10555-1","Creative Bucket",2013,505
"10558-1","Number Train",2013,504
"10561-1","Toddler Starter Building Set",2013,505
"10657-1","My First LEGO Set",2013,37
"10661-1","My First LEGO Fire Station",2013,37
"10664-1","Creative Tower",2013,22
"2000423-1","FLL Trophy Large",2013,398
"2000431-1","Connections Kit",2013,432
"20215-1","MBA Invention Designer (Kits 10 - 12)",2013,432
"21015-1","The Leaning Tower of Pisa",2013,252
"21050-1","Architecture Studio",2013,252
"21106-1","Micro World: The Nether",2013,577
"30066-2","Circus Ringmaster",2013,632
"30066-5","Circus Rabbit",2013,632
"30108-1","Summer Picnic",2013,494
"30168-1","Gun Mounting System",2013,490
"30185-1","Little Eagle",2013,22
"30216-1","Lake-town Guard",2013,564
"30222-1","Police Helicopter",2013,61
"30230-1","Mini Mech",2013,146
"30241-1","Mandalorian Fighter",2013,160
"30250-1","Ewar's Acro-Fighter",2013,571
"30253-1","Leonidas' Jungle Dragster",2013,571
"30260-1","Lone Ranger’s Pump Car",2013,575
"31000-1","Mini Speeder",2013,672
"31003-1","Red Rotors",2013,672
"31006-1","Highway Speedster",2013,672
"31009-1","Small Cottage",2013,672
"31012-1","Family House",2013,672
"391302-1","Razcal",2013,571
"4000013-1","A LEGO Christmas Tale",2013,227
"40052-1","Springtime Scene",2013,206
"40055-1","Pumpkin",2013,230
"40058-1","Decorating The Tree",2013,228
"40062-1","Monthly Mini Model Build Set February 2013 - Log Cabin",2013,409
"40065-1","Monthly Mini Model Build May 2013 - Kingfisher",2013,409
"40068-1","Monthly Mini Model Build August 2013 - Flamingo",2013,409
"40071-1","Monthly Mini Model Build November 2013 - Tractor",2013,409
"40077-1","Geoffrey",2013,22
"40080-1","Friends Pencil Holder",2013,501
"40081-3","LEGOLAND Picture Frame - Billund Edition",2013,411
"40081-6","LEGOLAND Picture Frame -- California Edition",2013,411
"40084-1","Hero Factory Weapon Pack",2013,400
"41002-1","Emma's Karate Course",2013,494
"41005-1","Heartlake High",2013,494
"41008-1","Heartlake City Pool",2013,494
"41011-1","Stephanie's Soccer Practice",2013,494
"41016-1","Advent Calender 2013, Friends",2013,216
"41016-12","Advent Calendar 2013, Friends (Day 11) - Basket with Money",2013,226
"41016-15","Advent Calendar 2013, Friends (Day 14) - Fountain",2013,226
"41016-18","Advent Calendar 2013, Friends (Day 17) - Cell Phone /Music Player Docking Station",2013,226
"41016-20","Advent Calendar 2013, Friends (Day 19) - Flame",2013,226
"41016-23","Advent Calendar 2013, Friends (Day 22) - Basket with Leaf",2013,226
"41016-3","Advent Calendar 2013, Friends (Day  2) - Snowmobile",2013,226
"41016-6","Advent Calendar 2013, Friends (Day  5) - Stand #1",2013,226
"41016-9","Advent Calendar 2013, Friends (Day 8) - Cups, Milk and Cookies",2013,226
"41019-1","Turtle's Little Oasis",2013,496
"41022-1","Bunny's Hutch",2013,496
"41025-1","Puppy's Playhouse",2013,496
"42001-1","Mini Off-Roader",2013,11
"42005-1","Monster Truck",2013,1
"42008-1","Service Truck",2013,1
"42011-1","Race Car",2013,1
"44002-1","Rocka",2013,401
"44005-1","Bruizer",2013,403
"44008-1","Surge",2013,401
"44011-1","Frost Beast",2013,403
"44014-1","Jet Rocka",2013,401
"45002-1","Tech Machines Set",2013,516
"45016-1","Tubes Experiment Set",2013,516
"45100-1","Story Starter Core Set",2013,507
"45501-1","EV3 Rechargeable DC Battery",2013,262
"45504-1","EV3 Ultrasonic Sensor",2013,262
"45507-1","EV3 Touch Sensor",2013,262
"45514-1","EV3 Cable Pack",2013,262
"50003-1","Batman",2013,502
"50011-1","The Battle for Helms Deep",2013,502
"5001622-1","LEGO Store Employee",2013,408
"5001925-1","Horizon Express Kit",2013,240
"5002148-1","Minifigure Collection 2013 Vol. 3",2013,598
"5002207-1","Classic Minifigure Link Watch",2013,501
"5002212-1","Star Wars Chewbacca Minifigure Watch",2013,501
"5002424-1","Superman Minifigure Clock",2013,501
"5002506-1","Minifigures: Character Encyclopedia",2013,497
"5002780-1","Play Book: Ideas to Bring Your Bricks to Life",2013,497
"5002888-1","The LEGO Minifigure: Year by Year",2013,497
"60000-1","Fire Motorcycle",2013,58
"60003-1","Fire Emergency",2013,58
"60006-1","Police ATV",2013,61
"60009-1","Helicopter Arrest",2013,61
"60012-1","Coast Guard 4 x 4",2013,55
"60015-1","Coast Guard Plane",2013,55
"60018-1","Cement Mixer",2013,56
"60021-1","Cargo Heliplane",2013,53
"60024-1","Advent Calendar 2013, City",2013,208
"60024-12","Advent Calendar 2013, City (Day 11)",2013,220
"60024-15","60024 Advent Calendar 2013, City (Day 14)",2013,220
"60024-18","60024 Advent Calendar 2013, City (Day 17)",2013,220
"60024-20","60024 Advent Calendar 2013, City (Day 19)",2013,220
"60024-23","60024 Advent Calendar 2013, City (Day 22)",2013,220
"60024-3","Advent Calendar 2013, City (Day  2)",2013,220
"60024-6","Advent Calendar 2013, City (Day  5)",2013,220
"60024-9","Advent Calendar 2013, City (Day  8)",2013,220
"60027-1","Monster Truck Transporter",2013,52
"6043191-1","Legends of Chima Promotional Pack",2013,571
"66449-1","Star Wars Super Pack 3 in 1 (75000, 75003, 75014)",2013,158
"66454-1","Farm Super Pack 3 in 1",2013,632
"66473-1","Star Wars Super Pack 3 in 1",2013,158
"66481-1","Hero Factory Super Pack 2 in 1",2013,400
"66484-1","Hero Factory Super Pack 3 in 1",2013,400
"66497-1","Friends Super Pack 9 in 1 - Animals Christmas Party Set",2013,494
"66500-1","Legends of Chima Super Pack 2 in 1 - Chi Hyper Cragger",2013,571
"70001-1","Crawley’s Claw Ripper",2013,571
"70004-1","Wakz' Pack Tracker",2013,571
"70007-1","Eglor's Twin Bike",2013,571
"70010-1","The Lion CHI Temple",2013,571
"70013-1","Equila's Ultra Striker",2013,571
"70101-1","Target Practice",2013,572
"70104-1","Jungle Gates",2013,572
"70107-1","Skunk Attack",2013,572
"70110-1","Tower Target",2013,572
"70113-1","CHI Battles",2013,572
"70200-1","CHI Laval",2013,573
"70203-1","CHI Cragger",2013,573
"70400-1","Forest Ambush",2013,186
"70403-1","Dragon Mountain",2013,186
"70501-1","Samurai Bike",2013,435
"70504-1","Garmatron",2013,435
"70701-1","Swarm Interceptor",2013,146
"70704-1","Vermin Vaporizer",2013,146
"70707-1","CLS-89 Eradicator Mech",2013,146
"70722-1","OverBorg Attack",2013,435
"71000-10","Judge - Complete Set",2013,544
"71000-13","Battle Mech - Complete Set",2013,544
"71000-16","Plumber - Complete Set",2013,544
"71000-2","Cyclops - Complete Set",2013,544
"71000-5","Roman Emperor - Complete Set",2013,544
"71000-8","Roller Derby Girl - Complete Set",2013,544
"71001-1","Librarian - Complete Set",2013,545
"71001-12","Revolutionary Soldier - Complete Set",2013,545
"71001-15","Painter - Complete Set",2013,545
"71001-18","Minifigure Series 10 (Box of 60)",2013,545
"71001-3","Roman Commander - Complete Set",2013,545
"71001-6","Skydiver - Complete Set",2013,545
"71001-9","Paintball Player - Complete Set",2013,545
"71002-10","Welder - Complete Set",2013,547
"71002-13","Diner Waitress - Complete Set",2013,547
"71002-16","Lady Robot - Complete Set",2013,547
"71002-3","Pretzel Girl - Complete Set",2013,547
"71002-6","Gingerbread Man - Complete Set",2013,547
"71002-9","Mountain Climber - Complete Set",2013,547
"75000-1","Clone Troopers vs. Droidekas",2013,167
"75003-1","A-wing Starfighter",2013,169
"75006-1","Jedi Starfighter & Planet Kamino",2013,179
"75009-1","Snowspeeder & Planet Hoth",2013,180
"75012-1","BARC Speeder with Sidecar",2013,165
"75015-1","Corporate Alliance Tank Droid",2013,168
"75018-1","JEK-14's Stealth Starfighter",2013,170
"75021-1","Republic Gunship",2013,167
"75023-10","Advent Calendar 2013, Star Wars (Day  9) - Republic Assault Ship",2013,225
"75023-13","Advent Calendar 2013, Star Wars (Day 12) - Republic Dropship",2013,225
"75023-16","Advent Calendar 2013, Star Wars (Day 15) - Geonosian Warrior",2013,225
"75023-19","Advent Calendar 2013, Star Wars (Day 18) - Scout Trooper",2013,225
"75023-21","Advent Calendar 2013, Star Wars (Day 20) - Jedi Starfighter",2013,225
"75023-24","Advent Calendar 2013, Star Wars (Day 23) - Jet Pack Sled",2013,225
"75023-4","Advent Calendar 2013, Star Wars (Day  3) - FA-4 Pilot Droid",2013,225
"75023-7","Advent Calendar 2013, Star Wars (Day  6) - Endor Rebel Trooper",2013,225
"75025-1","Jedi Defender-class Cruiser",2013,170
"76002-1","Superman: Metropolis Showdown",2013,489
"76005-1","Spider-Man: Daily Bugle Showdown",2013,488
"76008-1","Iron Man vs. The Mandarin: Ultimate Showdown",2013,490
"79006-1","The Council of Elrond",2013,567
"79011-1","Dol Guldur Ambush",2013,564
"79014-1","Dol Guldur Battle",2013,564
"79102-1","Stealth Shell in Pursuit",2013,570
"79104-2","The Shellraiser Street Chase V2.0",2013,570
"79106-1","Cavalry Builder Set",2013,575
"79109-1","Colby City Showdown",2013,575
"850581-1","Friends Brick Calendar",2013,501
"850598-1","Legends of Chima Game Cards Binder",2013,502
"850617-1","City Police Accessory Set",2013,61
"850635-1","Darth Vader Magnet",2013,501
"850648-1","Leonardo Key Chain",2013,503
"850664-1","Batman Magnet",2013,501
"850682-1","Bilbo Baggins Magnet",2013,501
"850705-1","Salt and Pepper Set",2013,501
"850771-1","Brickley Key Chain",2013,503
"850791-1","Minifigure Birthday Set",2013,301
"850800-1","Hedgehog Bag Charm",2013,503
"850814-1","The Hulk Key Chain",2013,503
"850841-1","Classic Gift Wrap",2013,501
"850849-1","Friends Puppy Holiday Bauble",2013,227
"850852-1","Lego Reindeer Holiday Bauble",2013,228
"853155-3","Photo Frame (LEGOLAND Malaysia Version)",2013,425
"9664-1","FIRST LEGO League Challenge 2013 - Nature's Fury",2013,398
"9780723270508-1","City: Police on the Trail",2013,497
"9780723270812-1","City: False Tracks - Activity Book",2013,497
"9780723278085-1","City: Christmas Caper",2013,497
"9781409333586-1","Star Wars: The Yoda Chronicles",2013,497
"9781465401762-1","DK Readers Level 2: DC Super Heroes: Super-Villains",2013,497
"9781465402615-1","DK Readers Level 2: Friends: Let's Go Riding!",2013,497
"9781465415240-1","DK Readers Level 2: Monster Fighters: Meet the Monsters",2013,497
"9781465415318-1","DK Readers Level 1: Pirates: Brickbeard's Treasure",2013,497
"comcon029-1","Black Superman - San Diego Comic-Con 2013 Exclusive",2013,489
"comcon032-1","JEK-14 Mini Stealth Starfighter - San Diego Comic-Con 2013 Exclusive",2013,158
"Edmonton-1","LEGO Store Grand Opening Exclusive Set, Southgate Mall, Edmonton,  AB, Canada",2013,408
"Lille-1","LEGO Store Grand Opening Exclusive Set, Euralille, Lille, France",2013,408
"Munich-1","LEGO Store Grand Opening Exclusive Set, Pasing Arcaden, München, Germany",2013,408
"Toronto-3","LEGO Store Grand Opening Exclusive Set, Yorkdale Mall, Toronto, ON, Canada",2013,408
"Watford-1","LEGO Store Grand Opening Exclusive Set, Watford, UK",2013,408
"10241-1","Maersk Line Triple-E",2014,673
"10244-1","Fairground Mixer",2014,673
"10522-1","Farm Animals",2014,632
"10526-1","Peter Pan's Visit",2014,638
"10529-1","Truck",2014,632
"10539-1","Beach Racing",2014,638
"10544-1","The Joker Challenge",2014,653
"10565-1","Creative Suitcase",2014,504
"10568-1","Knight Tournament",2014,647
"10571-1","All-in-One-Pink-Box-of-Fun",2014,504
"10574-1","Creative Ice Cream",2014,504
"10577-1","Big Royal Castle",2014,647
"10665-1","Spider-Man: Spider-Car Pursuit",2014,596
"10668-1","The Princess Play Castle",2014,591
"10672-1","Batman: Defend the Batcave",2014,592
"10675-1","Police – The Big Escape",2014,591
"10682-1","Creative Suitcase",2014,37
"21020-1","The Trevi Fountain",2014,252
"21107-1","Micro World - The End",2014,577
"21110-1","Research Institute",2014,576
"21115-1","The First Night",2014,577
"21118-1","The Mine",2014,577
"21206-1","Create and Race",2014,590
"30067-2","Farm: Calf",2014,632
"30068-1","Apple",2014,504
"30114-1","Andrea's Beach Lounge",2014,494
"30187-1","Fast Car",2014,23
"30197-1","Snowman",2014,228
"30228-1","Police ATV",2014,61
"30246-1","Imperial Shuttle",2014,158
"30263-1","Spider Crawler",2014,571
"30266-1","Sykor's Ice Cruiser",2014,571
"30281-1","Micro Manager Battle",2014,578
"30301-1","Batwing",2014,484
"31013-1","Red Thunder",2014,22
"31017-1","Sunset Speeder",2014,672
"31020-1","Twinblade Adventures",2014,672
"31023-1","Yellow Racers",2014,672
"31026-1","Bike Shop & Cafe",2014,672
"391403-1","Tripod Cannon, Chi and Axe",2014,571
"391406-1","Crug",2014,571
"391409-1","Ice Prison",2014,571
"391412-1","Worriz",2014,571
"4000014-1","The LEGOLAND Train (LEGO Inside Tour Version)",2014,599
"4000015-1","LOM Building B",2014,301
"40085-1","LEGO Valentine",2014,232
"40091-1","Turkey",2014,231
"40094-1","Monthly Mini Model Build January 2014 - Snowplough",2014,409
"40097-1","Monthly Mini Model Build April 2014 - Helicopter",2014,409
"40100-1","Monthly Mini Model Build July 2014 - Surf Van",2014,409
"40103-1","Monthly Mini Model Build November 2014 - Rocket",2014,409
"40106-1","Toy Workshop",2014,227
"40109-1","Mini Cooper Mini Model",2014,22
"40114-1","LEGO Friends Buildable Jewelry Box",2014,494
"40117-1","Hero Factory Villain Promo",2014,403
"40181-1","Bricktober Pizza Place",2014,157
"40190-1","Ferrari F138",2014,598
"40193-1","Ferrari 512 S",2014,598
"40196-1","Shell Tanker",2014,598
"41028-1","Emma's Lifeguard Post",2014,494
"41031-1","Andrea's Mountain Hut",2014,494
"41034-1","Summer Caravan",2014,494
"41037-1","Stephanie's Beach House",2014,494
"41040-1","Advent Calendar 2014 Friends",2014,216
"41040-12","Advent Calendar 2014, Friends (Day 11) - Stove",2014,226
"41040-15","Advent Calendar 2014, Friends (Day 14) - Goblets and Food",2014,226
"41040-18","Advent Calendar 2014, Friends (Day 17) - Holiday Fireplace",2014,226
"41040-20","Advent Calendar 2014, Friends (Day 19) - Sofa",2014,226
"41040-23","Advent Calendar 2014, Friends (Day 22) - Large Present",2014,226
"41040-3","Advent Calendar 2014, Friends (Day 2) - Sled",2014,226
"41040-6","Advent Calendar 2014, Friends (Day 5) - Holiday Window Scene",2014,226
"41040-9","Advent Calendar 2014, Friends (Day 8) - Chairs",2014,226
"41043-1","Penguin's Playground",2014,496
"41046-1","Brown Bear's River",2014,496
"41049-1","Panda's Bamboo",2014,496
"41052-1","Ariel’s Magical Kiss",2014,579
"41055-1","Cinderella’s Romantic Castle",2014,579
"41058-1","Heartlake Shopping Mall",2014,494
"41501-1","Vulk",2014,581
"41504-1","Siesmo",2014,581
"41507-1","Zaptor",2014,581
"41510-1","Lunk",2014,582
"41513-1","Gobba",2014,582
"41516-1","Tentro",2014,582
"41519-1","Glurt",2014,583
"41522-1","Scorpi",2014,583
"41525-1","Magnifo",2014,583
"42021-1","Snowmobile",2014,1
"42024-1","Container Truck",2014,1
"42027-1","Desert Racer",2014,1
"42030-1","Remote-Controlled Volvo L350F Wheel Loader",2014,7
"44017-1","STORMER Freeze Machine",2014,400
"44020-1","FLYER Beast vs. BREEZ",2014,400
